OrdersID,Order No,Part Number,Part Name,Operation Number,Operation Name,Resource Group,Required Resource,Setup Time,Time Per Item,Sales Order,Quantity,Due Date,Batch Time,Process Time Type,Tonnage,Cycle Type,Volume Occupancy,Klin Type,Firing buffer,MTS/MTO,MTS/MTO priority,Que Time,Pressing buffer,Wheel Dia,Wheel thickness,Week start,pressing batch+date
3950,120413489,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,4,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3951,120413489,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3952,120413489,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,23.7,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3953,120413490,123456789,product_name,100,Mixer Vitrified 150 Kg Single Bowl 1st,MIXER,Select From Group,30,16.717,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3954,120413490,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,110.1,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3955,120413490,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3956,120413490,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3957,120413490,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3958,120413490,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3959,120413490,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,2,24-09-2025,10080,Time Per Batch,,HT153,242.848,Tunnel,,,,,,760-H (A,,,30-08-2025
3960,120413490,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3961,120413490,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3962,120413490,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,9,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3963,120413490,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3964,120413490,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,11.333,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3965,120413490,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3966,120413490,123456789,product_name,410,Finishing ALL CNC VTL 62,FINISHING,Select From Group,0,1.583,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3967,120413490,123456789,product_name,411,Finishing Diameter DB 600 17,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3968,120413490,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,1.067,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3969,120413490,123456789,product_name,421,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3970,120413490,123456789,product_name,430,Finishing Diameter DB 600 17,FINISHING,Select From Group,0,1.4,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3971,120413490,123456789,product_name,431,Finishing Diameter & Bore DB 600 - 30,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3972,120413490,123456789,product_name,432,Finishing Bore & Recess DR 90,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3973,120413490,123456789,product_name,433,Finishing ALL CNC VTL 62,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3974,120413490,123456789,product_name,440,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,1.283,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3975,120413490,123456789,product_name,441,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3976,120413490,123456789,product_name,450,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3977,120413490,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,4,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3978,120413490,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3979,120413490,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,23.7,197600270,2,24-09-2025,,Time Per Item,,,242.848,,,,,,,760-H (A,,,30-08-2025
3980,120413495,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3981,120413495,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,12.617,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3982,120413495,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3983,120413495,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3984,120413495,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3985,120413495,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,2,22-09-2025,10620,Time Per Batch,,150VT,32.334,Batch,,,,,,510-G,,,28-08-2025
3986,120413495,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3987,120413495,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,11,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3988,120413495,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3989,120413495,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,2.883,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3990,120413495,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3991,120413495,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,3.5,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3992,120413495,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,1.2,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3993,120413495,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,22.25,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3994,120413495,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3995,120413495,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3996,120413495,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,3,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3997,120413495,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,3,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3998,120413495,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,4,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
3999,120413495,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,13.667,197600270,2,22-09-2025,,Time Per Item,,,32.334,,,,,,,510-G,,,28-08-2025
4000,120413909,123456789,product_name,100,Mixer Vitrified 200 Kg Single Bowl 1st,MIXER,Select From Group,30,37.85,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4001,120413909,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,309.683,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4002,120413909,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4003,120413909,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4004,120413909,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4005,120413909,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,5,25-09-2025,10620,Time Per Batch,,150VT,354.905,Batch,,,,,,1100-D,,,31-08-2025
4006,120413909,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4007,120413909,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,19,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4008,120413909,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4009,120413909,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,34.4,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4010,120413909,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4011,120413909,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,13.217,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4012,120413909,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,3,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4013,120413909,123456789,product_name,421,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4014,120413909,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,34.633,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4015,120413909,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4016,120413909,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4017,120413909,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,30,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4018,120413909,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,30,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4019,120413909,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,16,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4020,120413909,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,61.8,197600270,5,25-09-2025,,Time Per Item,,,354.905,,,,,,,1100-D,,,31-08-2025
4021,120413910,123456789,product_name,100,Mixer Vitrified 200 Kg Single Bowl 1st,MIXER,Select From Group,30,25.233,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4022,120413910,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,185.8,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4023,120413910,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4024,120413910,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4025,120413910,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4026,120413910,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,3,25-09-2025,10620,Time Per Batch,,150VT,212.943,Batch,,,,,,1100-D,,,31-08-2025
4027,120413910,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4028,120413910,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,19,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4029,120413910,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4030,120413910,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,20.65,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4031,120413910,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4032,120413910,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,7.933,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4033,120413910,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,1.8,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4034,120413910,123456789,product_name,421,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4035,120413910,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,20.783,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4036,120413910,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4037,120413910,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4038,120413910,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,18,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4039,120413910,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,18,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4040,120413910,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,16,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4041,120413910,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,37.083,197600270,3,25-09-2025,,Time Per Item,,,212.943,,,,,,,1100-D,,,31-08-2025
4042,120414303,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4043,120414303,123456789,product_name,110,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4044,120414303,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,55.05,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4045,120414303,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4046,120414303,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4047,120414303,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4048,120414303,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,1,22-09-2025,10620,Time Per Batch,,150VT,22.312,Batch,,,,,,750-F,,,28-08-2025
4049,120414303,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4050,120414303,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,4.5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4051,120414303,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4052,120414303,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,2.9,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4053,120414303,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4054,120414303,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,1.883,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4055,120414303,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0.6,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4056,120414303,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0.533,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4057,120414303,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4058,120414303,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4059,120414303,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4060,120414303,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4061,120414303,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,6.5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4062,120414303,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,8.45,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4063,120414304,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4064,120414304,123456789,product_name,110,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4065,120414304,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,55.05,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4066,120414304,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4067,120414304,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4068,120414304,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4069,120414304,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,1,22-09-2025,10620,Time Per Batch,,150VT,22.312,Batch,,,,,,750-F,,,28-08-2025
4070,120414304,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4071,120414304,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,4.5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4072,120414304,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4073,120414304,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,2.9,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4074,120414304,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4075,120414304,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,1.883,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4076,120414304,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0.6,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4077,120414304,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0.533,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4078,120414304,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4079,120414304,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4080,120414304,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4081,120414304,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4082,120414304,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,6.5,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4083,120414304,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,8.45,197600270,1,22-09-2025,,Time Per Item,,,22.312,,,,,,,750-F,,,28-08-2025
4084,120414306,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4085,120414306,123456789,product_name,110,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4086,120414306,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,55.05,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4087,120414306,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4088,120414306,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4089,120414306,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4090,120414306,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,1,20-09-2025,10620,Time Per Batch,,150VT,20.08,Batch,,,,,,750-F,,,26-08-2025
4091,120414306,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4092,120414306,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,4.5,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4093,120414306,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4094,120414306,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,2.9,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
4095,120414306,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,1,20-09-2025,,Time Per Item,,,20.08,,,,,,,750-F,,,26-08-2025
